# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches dhcf.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Breastfeeding | dhcf,/node/210182,8,7,1.1428571428571428,9.142857142857142,26,0,0
Care Delivery Oct 28 Meeting Summary | dhcf,/node/1122572,8,8,1,1.5,32,0,0
CareFirst December 14th Presentation | dhcf,/node/1130942,8,9,0.8888888888888888,4.333333333333333,35,0,0
Community Linkages December 16th Meeting Summary | dhcf,/publication/community-linkages-december-16th-meeting-summary,8,7,1.1428571428571428,1.4285714285714286,32,0,0
Community Linkages March 24 Meeting Presentation | dhcf,/node/1157176,8,7,1.1428571428571428,1.1428571428571428,34,0,0
Community Resource Inventory | dhcf,/publication/community-resource-inventory-needs-assessment-and-design-grant-01,8,8,1,5.875,32,0,0
Conflict of Interest | dhcf,/publication/conflict-interest,8,8,1,3.75,36,0,0
DC HIE Policy Board | dhcf,/page/dc-hie-policy-board,8,7,1.1428571428571428,9.571428571428571,26,0,0
DCHIE Archive | dhcf,/archive,8,9,0.8888888888888888,2.6666666666666665,34,0,0
DHCF Grant Opportunities | dhcf,/node/1378201,8,8,1,1,32,0,0
December 14th Quality Metrics Meeting Agenda | dhcf,/node/1129341,8,8,1,5.625,38,0,0
December 2022 Enrollment Report – Data for November 2021- November 2022 | dhcf,/node/1640671,8,8,1,1.25,30,0,0
Department of Health Care Finance Announces Intent to Award Three Managed Care Contracts for New Five Year Program | dhcf,/release/department-health-care-finance-announces-intent-award-three-managed-care-contracts-new-fiv-1,8,8,1,6.75,30,0,0
Department of Health Care Finance Announces Intent to Award Three Managed Care Contracts for New Five Year Program | dhcf,/release/department-health-care-finance-announces-intent-award-three-managed-care-contracts-new-five,8,8,1,3.25,36,0,0
Diaper Bank Grant Program | dhcf,/publication/diaper-bank-grant-program-2,8,7,1.1428571428571428,22,30,0,0
Digital Health Planning and Technical Assistance | dhcf,/publication/digital-health-planning-and-technical-assistance,8,6,1.3333333333333333,10,30,0,0
District Dual Choice (D-SNPs) | dhcf,/fr/node/1495686,8,7,1.1428571428571428,1.7142857142857142,31,0,0
Drug Utilization Review Program 4.26A | dhcf,/publication/drug-utilization-review-program-426a,8,7,1.1428571428571428,14.571428571428571,32,0,0
EPD Waivers | dhcf,/publication/epd-waivers,8,8,1,3.125,36,0,0
FY25 Produce Prescription Grant Program | dhcf,/publication/fy25-produce-prescription-grant-program,8,8,1,2.25,35,0,0
Financial Eligibility Attachment 2.6A: Supplement 12 | dhcf,/publication/financial-eligibility-attachment-26a-supplement-12,8,7,1.1428571428571428,0.7142857142857143,33,0,0
Financial Eligibility Attachment 2.6A: Supplement 7 | dhcf,/node/191502,8,8,1,3.25,32,0,0
Financial Eligibility Attachment 2.6A: Supplement 8a | dhcf,/node/191522,8,7,1.1428571428571428,1.5714285714285714,22,0,0
Financial Eligibility Attachment 2.6A: Supplement 8b | dhcf,/node/191532,8,7,1.1428571428571428,1.5714285714285714,29,0,0
HIPAA-Notice of Privacy Practice | dhcf,/am/publication/hipaa-notice-privacy-practice,8,7,1.1428571428571428,2,32,0,0
Health Home Measures | dhcf,/node/1136547,8,8,1,3.75,36,0,0
Home and Community-Based Services Waiver for Persons Who Are Elderly and Individuals With Physical Disabilities Notice of Emergency and Proposed Rulemaking | dhcf,/node/1501651,8,6,1.3333333333333333,12,24,0,0
Hospital Discharge Planning | dhcf,/publication/hospital-discharge-planning,8,5,1.6,7,30,0,0
Increase Reimbursement for Eligible Primary Care Services Notice of Final Rulemaking | dhcf,/node/1135061,8,8,1,2.125,42,0,0
Innovation Update Newsletters | dhcf,/node/1152421,8,8,1,1.625,32,0,0
Liens and Recoveries Attachment 4.17A | dhcf,/publication/liens-and-recoveries-attachment-417a,8,6,1.3333333333333333,7.833333333333333,29,0,0
MAGI Supplemental Form | dhcf,/publication/magi-supplemental-form,8,5,1.6,3.8,25,0,0
MCAC Meeting Agenda and Materials - 2/15/17 | dhcf,/node/1224926,8,8,1,1.25,32,0,0
MCAC Meeting Agenda and Materials - October 2017 | dhcf,/node/1282381,8,8,1,1.375,32,0,0
"MCAC Meeting Agenda and Materials – March 16, 2022 - E&E Meeting | dhcf",/node/1587286,8,8,1,2.375,34,0,0
MCAC Report - April 2018 | dhcf,/node/1325791,8,9,0.8888888888888888,3.111111111111111,33,0,0
MCAC Report - April 2023 Enrollment Report – Data for March 2022-March 2023 | dhcf,/node/1662231,8,5,1.6,3.4,26,0,0
MCAC Report - December 2015 | dhcf,/publication/mcac-report-december-2015,8,8,1,2.75,35,0,0
MCAC Report - January 2022 Enrollment Report – Data for December 2020-December 2021 | dhcf,/publication/mcac-report-january-2022-enrollment-report-–-data-december-2020-december-2021,8,7,1.1428571428571428,1.4285714285714286,31,0,0
MCAC Report - March 2016 | dhcf,/publication/mcac-report-march-2016,8,8,1,2.75,32,0,0
MCAC Report - May 2019 | dhcf,/publication/mcac-report-may-2019,8,7,1.1428571428571428,1.8571428571428572,32,0,0
MHRS Snapshot | dhcf,/node/884512,8,8,1,1,32,0,0
Mandatory Coverage Adult Group | dhcf,/node/837342,8,7,1.1428571428571428,20.428571428571427,26,0,0
Mandatory Coverage Former Foster Care Children | dhcf,/node/837972,8,9,0.8888888888888888,1.7777777777777777,33,0,0
Mandatory Coverage Pregnant Women | dhcf,/node/837312,8,7,1.1428571428571428,5.714285714285714,35,0,0
March 17 Payment Model Meeting Agenda | dhcf,/node/1150097,8,7,1.1428571428571428,4.142857142857143,34,0,0
"Medicaid Director Letter # 21-04 (rev.) - Implementation of an Integrated Medicare-Medicaid D-SNP Program Effective February 1, 2022 | dhcf",/publication/medicaid-director-letter-21-04-rev-implementation-integrated-medicare-medicaid-d-snp,8,8,1,5.625,33,0,0
Medicaid Director Letter - MDL 22-05 HIPAA and Digital Health TA | dhcf,/publication/medicaid-director-letter-mdl-22-05-hipaa-and-digital-health-ta,8,7,1.1428571428571428,9.285714285714286,36,0,0
Medicaid Director Letter - MDL 23-02 - Maternal Health Advisory Group | dhcf,/publication/medicaid-director-letter-mdl-23-02-maternal-health-advisory-group,8,8,1,2.375,38,0,0
Medicaid Director Letter – MDL 22-02 1915(c) Waiver Renewal: District of Columbia Elderly and Persons with Physical Disabilities Waiver | dhcf,/publication/medicaid-director-letter--update-0MDL-22-02-1915(c),8,8,1,4.875,33,0,0
Medicaid Fee Schedule Notice of Final Rulemaking | dhcf,/node/1133602,8,7,1.1428571428571428,1.7142857142857142,36,0,0
Medicaid Reimbursement Rates Personal Care Aide Services Notice of Final Rulemaking | dhcf,/publication/medicaid-reimbursement-rates-personal-care-aide-services-notice-final-rulemaking,8,8,1,2.875,35,0,0
Medicaid Reimbursement for Inpatient Hospital Services Notice of Final Rulemaking | dhcf,/node/1283976,8,7,1.1428571428571428,4.428571428571429,21,0,0
Medicaid Reimbursement to Nursing Facilities Final Rulemaking | dhcf,/publication/medicaid-reimbursement-nursing-facilities-final-rulemaking,8,7,1.1428571428571428,1,33,0,0
Medicaid Reimbursement to Nursing Facilities Notice of Final Rulemaking | dhcf,/node/1437966,8,7,1.1428571428571428,44.857142857142854,30,0,0
Medicaid State Plan: Section 5 - Personnel Administration | dhcf,/node/193552,8,8,1,3,25,0,0
Medicaid Update: Transmittal #12-12 Reissuance of Transmittal No. 12-08 New Requirements for Multiple NPI Numbers on Claims | dhcf,/node/163582,8,7,1.1428571428571428,1.4285714285714286,36,0,0
Medicaid Update: Transmittal #12-15 Intermediate Care Facilities for Individuals with Intellectual Disabilities | dhcf,/publication/medicaid-update-transmittal-12-15-intermediate-care-facilities-individuals-intellectual,8,7,1.1428571428571428,0.8571428571428571,34,0,0
Medicaid Update: Transmittal #12-16 District of Columbia Medicaid Hospice Providers | dhcf,/publication/medicaid-update-transmittal-12-16-district-columbia-medicaid-hospice-providers,8,8,1,3.5,34,0,0
Medicaid Update: Transmittal #12-33 Joint Letter from DHCF and District Department of the Environment | dhcf,/node/395342,8,8,1,3.375,41,0,0
Medicaid Update: Transmittal #13-03 District of Columbia Medicaid Managed Care Organizations | dhcf,/node/423072,8,8,1,2.625,32,0,0
Medicaid Update: Transmittal #13-04 Reimbursement of Out-of-Pocket Expenditures for Medicaid Beneficiaries Not Enrolled in Managed Care | dhcf,/node/417742,8,8,1,3.25,35,0,0
Medicaid Update: Transmittal #13-06 Policies and Procedures for the Qualified Medicare Beneficiary (QMB) and Specified Low-Income Medicare Beneficiary (SLMB) Programs | dhcf,/publication/medicaid-update-transmittal-13-06-policies-and-procedures-qualified-medicare-beneficiary,8,8,1,28.375,34,0,0
Medicaid Update: Transmittal #13-07 New Dental Procedures available for DC Medicaid Children and CDT Coding Changes for the Topical Application of Fluoride | dhcf,/node/467972,8,8,1,4,35,0,0
Medicaid Update: Transmittal #13-12 Alliance Pharmacy Program Transition from Unity Health Care Pharmacies to DCPP Network | dhcf,/publication/medicaid-update-transmittal-13-12-alliance-pharmacy-program-transition-unity-health-care,8,8,1,1.75,36,0,0
Medicaid Update: Transmittal 14-14 Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/publication/medicaid-update-transmittal-14-14-reimbursement-out-pocket-expenditures-managed-care,8,8,1,4,36,0,0
Medicaid Update: Transmittal 15-43 Medicaid Primary Care Provider Rate Permanent Extension for Qualified Physicians and Advanced Practice Registered Nurses | dhcf,/publication/medicaid-update-transmittal-15-43-medicaid-primary-care-provider-rate-permanent,8,5,1.6,4.4,26,0,0
"Medicaid Update: Transmittal 15-45 Extension of Comment Period Chapter 50 (Medicaid Reimbursement for Personal Care Services), of Title 29 (Public Welfare), of the District of Columbia Municipal Regulations (DCMR) | dhcf",/publication/medicaid-update-transmittal-15-44-revised-notice-emergency-and-proposed-rule-medicaid-01,8,7,1.1428571428571428,11.857142857142858,35,0,0
Medicaid Update: Transmittal 17-02-Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/node/1216306,8,7,1.1428571428571428,1.1428571428571428,29,0,0
"Medicaid Update: Transmittal 17-04-National Children's Dental Health Month, Dental Procedures and Billing Requirements | dhcf",/node/1219641,8,8,1,2.125,31,0,0
Medicaid Update: Transmittal 17-21- Reimbursement of Out-of-Pocket Expenditures for Managed Care Beneficiaries | dhcf,/node/1274021,8,8,1,3.625,37,0,0
Medicaid Update: Transmittal 18-04-Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/node/1305641,8,8,1,4.75,40,0,0
Medicaid Updates: Transmittal #11-21 Revision of Form for Ordering PCA Services | dhcf,/publication/medicaid-updates-transmittal-11-21-revision-form-ordering-pca-services,8,7,1.1428571428571428,3.2857142857142856,38,0,0
Medicaid | dhcf,/publication/medicaid,8,9,0.8888888888888888,4,38,0,0
Medical Care Respite Grant Services For The Homeless | dhcf,/node/1467906,8,7,1.1428571428571428,0.5714285714285714,29,0,0
Medicare Savings Program Application Packet | dhcf,/publication/medicare-savings-program-application-packet,8,5,1.6,26.8,32,0,0
National Payment and Delivery System Reform Landscape | dhcf,/node/1121851,8,8,1,2.75,34,0,0
News Room | Page 2 | dhcf,/newsroom,8,9,0.8888888888888888,4,41,0,0
News Room | Page 23 | dhcf,/newsroom,8,8,1,2.5,34,0,0
Non-MAGI Group: Optional Aged and Disable Notice of Proposed Rulemaking | dhcf,/publication/non-magi-group-optional-aged-and-disable-notice-proposed-rulemaking,8,7,1.1428571428571428,6,32,0,0
Notice of January Health Reform Implementation (HRIC) Executive Committee Meeting | dhcf,/release/notice-january-health-reform-implementation-hric-executive-committee-meeting,8,8,1,0.75,36,0,0
November 19th Payment Model Meeting Agenda | dhcf,/publication/november-19th-payment-model-meeting-agenda,8,8,1,3,37,0,0
November 19th Payment Model Presentation | dhcf,/node/1127037,8,8,1,2.125,32,0,0
November 2012 Enrollment Report | dhcf,/node/386242,8,6,1.3333333333333333,4.166666666666667,30,0,0
Nursing Personnel Final Rulemaking | dhcf,/node/364772,8,8,1,5,35,0,0
Occupational Therapy Services Notice of Final Rulemaking | dhcf,/publication/occupational-therapy-services-notice-final-rulemaking-0,8,8,1,1.125,33,0,0
Outpatient and Emergency Room Services Notice of Second Emergency and Proposed Rulemaking | dhcf,/node/1122016,8,9,0.8888888888888888,2.7777777777777777,36,0,0
Page not found | dhcf,/page/ZGMtbWVkaW,8,8,1,17.5,25,0,0
Page not found | dhcf,/page/bWVkaWNhaW,8,8,1,13.375,15,0,0
Page not found | dhcf,/page/cHJvdmlkZX,8,8,1,12,25,0,0
Page not found | dhcf,/page/dhcf-medicaid-updates-0/1/01010199a0b70015-3ff69da1-0043-4fc4-9e36-508f9d062f6a-000000/lgBL8qP25NQ9zaC82OImlphG_tsFbRqLP9OkjpkC4F4=425,8,5,1.6,28,33,0,0
Page not found | dhcf,/publication/medicaid-combined-application-dc,8,4,2,26,24,0,0
Page not found | dhcf,/sites/default/files/dc/sites/dhcf/page_content/attachments/,8,4,2,6,21,0,0
Payment Model February 5 Payment Model Slide Deck Presentation | dhcf,/publication/payment-model-february-5-payment-model-slide-deck-presentation,8,7,1.1428571428571428,1.5714285714285714,34,0,0
Pediatric Immunization Attachment 1.5A | dhcf,/publication/pediatric-immunization-attachment-15a,8,7,1.1428571428571428,0.8571428571428571,34,0,0
Physical Therapy Services for Participants in the Home and Community Based Services Waiver for Individual with Intellectual and Development Disabilities Notice of Emergency and Proposed Rulemaking | dhcf,/publication/notice-final-rulemaking-governing-physical-therapy-individuals-enrolled-home-and-01,8,7,1.1428571428571428,3.5714285714285716,35,0,0
Produce Prescription Program for Medicaid and Other Public Insurance Programs Grant | dhcf,/publication/produce-prescription-program-medicaid-and-other-public-insurance-programs-grant-0,8,8,1,2.375,31,0,0
Provider Information and Forms | dhcf,/am/page/provider-information-and-forms,8,8,1,8.625,28,0,0
Public Notice Medicaid Fee Schedule Updates for Anesthesia Services | dhcf,/node/1081192,8,9,0.8888888888888888,4.111111111111111,34,0,0
Public Notice: State Health Innovation Plan Released for Public Comment | dhcf,/release/public-notice-state-health-innovation-plan-released-public-comment,8,7,1.1428571428571428,3,31,0,0
Qualified Medicare Beneficiary Program | dhcf,/publication/qualified-medicare-beneficiary-program,8,7,1.1428571428571428,3.7142857142857144,30,0,0
Relations with State Health and Vocational Rehabilitation Agencies and Title V Grantees Attachment 4.16A2 | dhcf,/node/192662,8,8,1,3,31,0,0
Residential Habilitation Services Notice of Final Rulemaking | dhcf,/node/1141867,8,9,0.8888888888888888,3.888888888888889,41,0,0
SIM States | dhcf,/am/page/sim-states,8,8,1,2.875,36,0,0
"Screening, Diagnostic and Preventive Services Final Rulemaking | dhcf",/publication/screening-diagnostic-and-preventive-services-final-rulemaking,8,7,1.1428571428571428,3.7142857142857144,38,0,0
Section 1135 Waiver Requests to Assist Healthcare Providers in Responding to COVID-19 | dhcf,/publication/section-1135-waiver-requests-assist-healthcare-providers-responding-covid-19,8,7,1.1428571428571428,1,32,0,0
Section 4 – General Program Administration (4.20 - 4.40) | dhcf,/node/192872,8,7,1.1428571428571428,4.428571428571429,27,0,0
Skilled Nursing Services Notice of Final Rulemaking | dhcf,/node/1176856,8,8,1,1.375,35,0,0
Telemedicine Innovations in Medication Assisted Therapy (TeleMAT) Grant | dhcf,/node/1502196,8,7,1.1428571428571428,0.7142857142857143,27,0,0
Testimony of Wayne Turnage - Committee on Health Oversight Roundtable | dhcf,/release/testimony-wayne-turnage-committee-health-oversight-roundtable,8,8,1,5.25,32,0,0
Third Party Liability Attachment 4.22B | dhcf,/publication/third-party-liability-attachment-422b,8,7,1.1428571428571428,9.571428571428571,35,0,0
Transmittal # 22-23 - ICFIID 07-01-2022 Rate Change | dhcf,/publication/transmittal-22-23-icfiid-07-01-2022-rate-change,8,7,1.1428571428571428,0.5714285714285714,32,0,0
Transmittal #20-03 - Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/publication/transmittal-20-03-reimbursement-out-pocket-expenditures-managed-care-medicaid,8,7,1.1428571428571428,1.7142857142857142,32,0,0
Transmittal #21-07 (rev.) - Provider to Beneficiary Education and Counseling for the COVID-19 Vaccine | dhcf,/publication/transmittal-21-07-rev-provider-beneficiary-education-and-counseling-covid-19-vaccine,8,8,1,4.375,36,0,0
Transmittal 16-28: The Washington Home Closure | dhcf,/node/1198367,8,8,1,3.125,36,0,0
Transmittal 17-05: Medicaid Primary Care Provider Rate Permanent Extension for Qualified Physicians and Advanced Practice Registered Nurses | dhcf,/node/1189381,8,8,1,4.625,36,0,0
Transmittal 18-21 FQHC Mandatory Performance Measures Reporting Requirements | dhcf,/publication/transmittal-18-21-fqhc-mandatory-performance-measures-reporting-requirements,8,8,1,2.125,35,0,0
Transmittal 18-22: REVISED Process for Organ Transplants | dhcf,/publication/transmittal-18-22-revised-process-organ-transplants-01,8,6,1.3333333333333333,4.5,30,0,0
Transmittal 19-30- Medicaid Fee Schedule Updates for the Intermediate Care Facilities (ICF) for Individuals with Intellectual Disabilities (ICFIID) | dhcf,/node/1450646,8,8,1,6.125,37,0,0
Transmittal 21-28 Temporary Enhanced Reimbursement Rates for Assisted Living Facilities Due to COVID-19 | dhcf,/publication/transmittal-21-28-temporary-enhanced-reimbursement-rates-assisted-living-facilities-due,8,7,1.1428571428571428,2.857142857142857,36,0,0
Transmittal 21-47 Professional Services Billing Codes and Reimbursement Rates for COVID-19 Vaccines | dhcf,/node/1571006,8,7,1.1428571428571428,0.5714285714285714,33,0,0
Transmittal 22-17 - Skilled Nursing Services | dhcf,/publication/transmittal-22-17-skilled-nursing-services,8,7,1.1428571428571428,1.8571428571428572,33,0,0
Transmittal 23-07 - ICFIID Rate Change Effective Jan 1 2023 | dhcf,/publication/transmittal-23-07-icfiid-rate-change-effective-jan-1-2023,8,8,1,1.25,34,0,0
Transmittal 23-40 - Implementation of the Optional State Assessment | dhcf,/publication/transmittal-23-40-implementation-optional-state-assessment,8,7,1.1428571428571428,14.142857142857142,26,0,0
Transmittal 23-45 - DC Medicaid Hospice Rates Update Effective 10.01.23 | dhcf,/publication/transmittal-23-45-dc-medicaid-hospice-rates-update-effective-100123,8,6,1.3333333333333333,5.333333333333333,25,0,0
"Transmittal 23-67 - Medicaid HSS Rate Change Effective January 1, 2024 | dhcf",/node/1698101,8,7,1.1428571428571428,5.571428571428571,31,0,0
Transmittal 24-01 - Distribution of DCSP Supplemental Payment for Calendar Year 2024 Enhanced Direct Care Worker Wages | dhcf,/node/1701116,8,6,1.3333333333333333,4,22,0,0
Transmittal 24-21 Medicaid Fee Schedule Updates to the Reimbursement Rates for District ICF/IID | dhcf,/node/1731756,8,8,1,1.5,31,0,0
Transmittal 24-32 Doula Expansion of Eligible Entities | dhcf,/node/1755031,8,4,2,8.75,28,0,0
Transmittal 24-38 - Medicaid Fee Schedule Updates to the Reimbursement Rates for District ICF IID | dhcf,/node/1758861,8,8,1,4.75,23,0,0
Transmittal 25-05 - Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/publication/transmittal-25-05-reimbursement-out-pocket-expenditures-managed-care-medicaid,8,6,1.3333333333333333,3.5,31,0,0
Transmittal 25-10 -Public Notice of Intent to Submit State Plan Amendment – Medicaid Services for Eligible Incarcerated Youth | dhcf,/publication/transmittal-25-10-public-notice-intent-submit-state-plan-amendment-–-medicaid-services,8,8,1,6.5,28,0,0
Transmittal 25-21 - Notice of Intent to Discontinue Coverage of OTC COVID-19 Testing Kits | dhcf,/publication/transmittal-25-21-notice-intent-discontinue-coverage-otc-covid-19-testing-kits,8,6,1.3333333333333333,7,23,0,0
We are sorry; the page you requested is no longer available. | dhcf,/news,8,6,1.3333333333333333,2.5,23,0,0
Xeloda Breast Cancer Prior Authorization (PA) Form | dhcf,/node/153802,8,7,1.1428571428571428,3.2857142857142856,34,0,0
"1111 14th Street, NW | dhcf",/fr/node/1294951,7,6,1.1666666666666667,1.5,26,0,0
2012 DC HealthCare Alliance Eligibility Changes FAQ - Chinese | dhcf,/node/160592,7,7,1,1,29,0,0
2012 DC HealthCare Alliance Eligibility Changes FAQ - English | dhcf,/node/160522,7,6,1.1666666666666667,1.6666666666666667,28,0,0
2012 District of Columbia Annual Technical Report (ATR) | dhcf,/node/779182,7,7,1,2.2857142857142856,29,0,0
2015 District of Columbia Annual Technical Report (ATR) | dhcf,/publication/2015-district-columbia-annual-technical-report-atr,7,7,1,2,31,0,0
2020 District of Columbia Annual Technical Report (ATR) | dhcf,/node/1664211,7,7,1,2.142857142857143,29,0,0
2021 DHCF Medicaid Updates | dhcf,/am/node/1514966,7,7,1,2.7142857142857144,26,0,0
Adult Day Health Program Notice of Final Rulemaking | dhcf,/node/1055662,7,7,1,3.5714285714285716,33,0,0
Alliance Program Meetings and Slides | dhcf,/node/1809096,7,6,1.1666666666666667,24.166666666666668,16,0,0
Alternative Benefit Plan Attachment 3.1L | dhcf,/node/772762,7,6,1.1666666666666667,2.5,22,0,0
Announcement - Submitted to CMS: District of Columbia Plan to Comply with New Federal Home and Community Based Services Requirements | dhcf,/release/announcement-submitted-cms-district-columbia-plan-comply-new-federal-home-and-community,7,7,1,2.5714285714285716,29,0,0
April 18 Quality Metrics Meeting Agenda | dhcf,/node/1157142,7,7,1,3.7142857142857144,32,0,0
Art Therapies for Persons Enrolled in the Home and Community Based Waiver for Persons with Intellectual and Developmental Disabilities Notice of Final Rulemaking | dhcf,/publication/art-therapies-persons-enrolled-home-and-community-based-waiver-persons-intellectual-and,7,7,1,3.857142857142857,29,0,0
Bill of Rights - DC ACT 12-607 | dhcf,/publication/bill-rights-dc-act-12-607,7,7,1,3,31,0,0
Care Delivery December 9th Meeting Summary | dhcf,/node/1132103,7,6,1.1666666666666667,3.1666666666666665,32,0,0
Care Delivery March 2 Meeting Agenda | dhcf,/node/1143462,7,8,0.875,4,35,0,0
Community Linkages April 20 Meeting Agenda | dhcf,/publication/community-linkages-april-20-meeting-agenda,7,7,1,1.8571428571428572,30,0,0
Comparing Costs by Age Group Snapshot | dhcf,/publication/comparing-costs-age-group-snapshot,7,7,1,2.5714285714285716,35,0,0
"DC HIE Policy Board Special Call Meeting Minutes - November 27, 2012 | dhcf",/publication/dc-hie-policy-board-special-call-meeting-minutes-november-27-2012,7,7,1,3.7142857142857144,31,0,0
DC Medicaid – DC Healthy Families | dhcf,/node/835782,7,7,1,2.2857142857142856,33,0,0
DC Medical Care Advisory Committee | dhcf,/node/162322,7,7,1,1.5714285714285714,29,0,0
DC Pharmacy Provider Network To Begin Dispensing Medications To Health Care Safety Net Alliance Members | dhcf,/release/dc-pharmacy-provider-network-begin-dispensing-medications-health-care-safety-net-alliance,7,7,1,1.1428571428571428,28,0,0
"DCHIE Policy Board Meeting Minutes - January 15, 2014 Final | dhcf",/node/805762,7,7,1,2,28,0,0
"DCHIE Policy Board Meeting Minutes - October 16, 2013 Board Approved | dhcf",/node/711802,7,6,1.1666666666666667,3.6666666666666665,29,0,0
"DCHIE Policy Board Meeting Minutes March 20, 2013 Board Approved | dhcf",/node/472742,7,7,1,3.142857142857143,26,0,0
DHCF 2005 Annual Report Fact Sheet | dhcf,/node/160352,7,7,1,1.4285714285714286,25,0,0
DHCF 2005 Annual Report | dhcf,/node/160342,7,7,1,3.857142857142857,32,0,0
DHCF DDS HCBS Transition Plan | dhcf,/publication/dhcf-dds-hcbs-transition-plan,7,7,1,3.2857142857142856,35,0,0
DHCF Medicaid Updates | dhcf,/fr/node/1764041,7,7,1,2.7142857142857144,31,0,0
DHCF Receives Approval for Retroactive Reimbursements of MMIS Upgrade Costs | dhcf,/release/dhcf-receives-approval-retroactive-reimbursements-mmis-upgrade-costs,7,7,1,1.5714285714285714,29,0,0
DHCF Receives Federal Approval For $18 Million Technical Adjustment to Its Managed Care Rates | dhcf,/release/dhcf-receives-federal-approval-18-million-technical-adjustment-its-managed-care-rates,7,7,1,3.5714285714285716,36,0,0
Declining Your Medicaid Coverage Fact Sheet and Request Form | dhcf,/publication/declining-your-medicaid-coverage-fact-sheet-and-request-form,7,6,1.1666666666666667,4.666666666666667,25,0,0
Department of Health Care Finance FY 2014 Budget Hearing | dhcf,/release/department-health-care-finance-fy-2014-budget-hearing,7,7,1,3.5714285714285716,34,0,0
Diaper Bank Grant Program | dhcf,/node/1618726,7,7,1,1.8571428571428572,29,0,0
District Health Agencies Collaborate to Secure Federal Funding to Create Integrated Medicaid and Human Services Eligibility Management System | dhcf,/release/district-health-agencies-collaborate-secure-federal-funding-create-integrated-medicaid-and,7,7,1,1.8571428571428572,38,0,0
District Health Care Coverage | dhcf,/node/883042,7,5,1.4,45.8,18,0,0
District Implements Enhanced Payments for Primary Care Services | dhcf,/release/district-implements-enhanced-payments-primary-care-services,7,6,1.1666666666666667,37.166666666666664,29,0,0
District of Columbia’s Managed Care End-of-Year Performance Report (January 2015 – December 2015) | dhcf,/publication/district-columbia’s-managed-care-end-year-performance-report-january-2015-–-december,7,7,1,4.142857142857143,31,0,0
Drug Utilization Review Program 4.26A | dhcf,/node/1470846,7,7,1,0.2857142857142857,25,0,0
"Durable Medical Equipment, Prosthetics, Orthotics and Supplies Notice of Proposed Rulemaking | dhcf",/node/1240676,7,7,1,4.285714285714286,31,0,0
Electronic Visit Verification - EVV | dhcf,/page/electronic-visit-verification-evv/,7,3,2.3333333333333335,35,25,0,0
Eligibility for Medicaid Expansion | dhcf,/node/837912,7,6,1.1666666666666667,4,20,0,0
Events | dhcf,/calendar/year,7,2,3.5,20,22,0,0
FY13 - Summary of Cases | dhcf,/node/912622,7,7,1,4.428571428571429,26,0,0
February 2014 MCAC Minutes | dhcf,/publication/february-2014-mcac-minutes,7,8,0.875,3.625,34,0,0
Financial Eligibility Attachment 2.6A | dhcf,/publication/financial-eligibility-attachment-26a,7,6,1.1666666666666667,2.1666666666666665,30,0,0
Financial Eligibility Attachment 2.6A: Supplement 6 | dhcf,/node/191492,7,7,1,3,30,0,0
General Eligibility Requirements | dhcf,/node/837962,7,6,1.1666666666666667,12.333333333333334,26,0,0
General Program Administration Attachment 4.42A | dhcf,/node/193072,7,7,1,2.2857142857142856,30,0,0
Health Home Measures Specification | dhcf,/node/1136551,7,8,0.875,4.5,31,0,0
Health Services for Children with Special Needs | dhcf,/node/835672,7,6,1.1666666666666667,4,32,0,0
Home and Community Based Services Digital Health Technical Assistance Grant (HCBS Digital Health TA) | dhcf,/fr/node/1625641,7,6,1.1666666666666667,1.8333333333333333,28,0,0
How are Services Received? | dhcf,/es/service/how-are-services-received,7,7,1,0.7142857142857143,32,0,0
How to Renew Your Medical Coverage | dhcf,/es/service/how-renew-your-medical-coverage,7,7,1,1.2857142857142858,28,0,0
How to Renew Your Medical Coverage | dhcf,/vi/service/how-renew-your-medical-coverage,7,6,1.1666666666666667,46.5,20,0,0
January 12 - Care Delivery Meeting Summary | dhcf,/publication/january-12-care-delivery-meeting-summary,7,7,1,1.8571428571428572,30,0,0
June 2015 MCAC Minutes | dhcf,/publication/june-2015-mcac-minutes,7,7,1,0.7142857142857143,28,0,0
June Monthly Meeting | dhcf,/page/june-monthly-meeting,7,6,1.1666666666666667,3.5,26,0,0
Long Term Care Service and Support Assessment Notice of Final Rulemaking | dhcf,/publication/long-term-care-service-and-support-assessment-notice-final-rulemaking,7,7,1,2.5714285714285716,34,0,0
MAGI Based Verification Plan (updated 7.27.15) | dhcf,/publication/magi-based-verification-plan-updated-72715,7,6,1.1666666666666667,9.833333333333334,36,0,0
MCAC - Subcommittee Meeting Materials – March 2023 | dhcf,/node/1647881,7,6,1.1666666666666667,1.1666666666666667,28,0,0
