# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches ouc.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Cleo Subido appointed Interim Director of the Office of Unified Communications | OUC,/node/1518596,6,6,1,6.166666666666667,25,0,0
Critical Incidents - Total Disaster Response | OUC,/event/critical-incidents-total-disaster-response,6,6,1,2.1666666666666665,28,0,0
DC Implements ASAP | OUC,/release/dc-implements-asap,6,6,1,6.333333333333333,24,0,0
Harvard Kennedy School Government Performance Lab Announces 2022-2023 Alternative 911 Emergency Response Implementation Cohort | OUC,/release/harvard-kennedy-school-government-performance-lab-announces-2022-2023-alternative-911,6,6,1,1.1666666666666667,24,0,0
Mayor Bowser Launching New Mental Health Emergency Dispatch Pilot Program | OUC,/release/mayor-bowser-launching-new-mental-health-emergency-dispatch-pilot-program-0,6,7,0.8571428571428571,2.7142857142857144,28,0,0
"Mayor Bowser to Launch Text to 911 in Washington, DC | OUC",/release/mayor-bowser-launch-text-911-washington-dc,6,6,1,2.5,25,0,0
OUC Brochure - 中文 | OUC,/am/publication/ouc-brochure-中文,6,6,1,2.6666666666666665,24,0,0
OUC Director Discusses State of the Agency | OUC,/release/ouc-director-discusses-state-agency,6,7,0.8571428571428571,3.2857142857142856,23,0,0
OUC Named PSAP of the Year by NICE Comms | OUC,/release/ouc-named-psap-year-nice-comms,6,6,1,2.3333333333333335,25,0,0
"OUC to Host 9-1-1 Community Block Party on Friday, April 22 | OUC",/release/ouc-host-9-1-1-community-block-party-friday-april-22,6,7,0.8571428571428571,2.2857142857142856,29,0,0
Office of Unified Communications launches Next Generation Training Academy | OUC,/release/office-unified-communications-launches-next-generation-training-academy,6,7,0.8571428571428571,4.285714285714286,23,0,0
Office of Unified Communications named 9-1-1 Center of the Year by DATAMARK Technologies | OUC,/node/1779651,6,7,0.8571428571428571,3.4285714285714284,25,0,0
Request a Site Visit or Tour | OUC,/es/service/request-site-visit-or-tour,6,6,1,0.3333333333333333,23,0,0
Smart911 - 한국어 | OUC,/ar/publication/smart-911-flyer-korean,6,5,1.2,0.4,25,0,0
THOR Equipment Dimensions and Weights | OUC,/publication/thor-equipment-dimensions-and-weights,6,6,1,3,16,0,0
Testimony of Director Heather McGaffin - FY25 Budget Oversight Hearing | OUC,/release/testimony-director-heather-mcgaffin-fy25-budget-oversight-hearing,6,6,1,2.8333333333333335,27,0,0
"Testimony of Director Heather McGaffin - Public Hearing on B25-0953, the ""Transparency in Emergency Response Amendment Act of 2024"" | OUC",/node/1761206,6,7,0.8571428571428571,2.5714285714285716,29,0,0
UCC Wins NASCIO Award for Business Continuity and Disaster Recovery | OUC,/release/ucc-wins-nascio-award-business-continuity-and-disaster-recovery,6,5,1.2,2,24,0,0
Vietnamese (Tiếng Việt) | OUC,/ar/page/vietnamese-tiếng-việt1,6,6,1,0.8333333333333334,23,0,0
We are sorry; the page you requested is no longer available. | OUC,/page/ddoe-french,6,6,1,2.6666666666666665,27,0,0
We are sorry; the page you requested is no longer available. | OUC,/publication/ouc-organizational-chart,6,6,1,2,25,0,0
| Page 13 | OUC,/node,6,6,1,3.6666666666666665,27,0,0
2020-2022 Strategic Plan | OUC,/publication/2020-2022-strategic-plan,5,3,1.6666666666666667,4,12,0,0
About 911 | OUC,/es/page/911-about,5,5,1,1.6,21,0,0
About Our Dispatch System | OUC,/ar/page/about-our-dispatch-system,5,4,1.25,2.5,19,0,0
About Our Dispatch System | OUC,/es/page/about-our-dispatch-system,5,5,1,3.2,22,0,0
About the Unified Communications Center (UCC) | OUC,/ar/page/about-unified-communications-center-ucc,5,5,1,2.4,22,0,0
Become a 911 Professional! | OUC,/node/1658746,5,4,1.25,43,11,0,0
Bowser Administration Announces a Police Non-Emergency Line | OUC,/release/bowser-administration-announces-police-non-emergency-line,5,5,1,4.4,22,0,0
DC 3-1-1 and DPR’s Crank Music Program Integrate Go-Go Music into Customer Service Calls | OUC,/release/dc-3-1-1-and-dpr’s-crank-music-program-integrate-go-go-music-customer-service-calls,5,5,1,4,20,0,0
District Consolidates Law Enforcement Call Centers at UCC | OUC,/release/district-consolidates-law-enforcement-call-centers-ucc,5,5,1,2.2,25,0,0
"Executive Summary of After Action Report: Frederick Douglass Memorial Bridge Incident on Thursday, April 20, 2023 | OUC",/node/1672831,5,5,1,1.2,20,0,0
"Executive Summary of After Action Report: Frederick Douglass Memorial Bridge Incident on Thursday, April 20, 2023 | OUC",/release/executive-summary-after-action-report-frederick-douglass-memorial-bridge-incident-thursday,5,5,1,1.8,20,0,0
Fire Service Communications | OUC,/event/fire-service-communications,5,4,1.25,4.25,17,0,0
GỌI ĐÚNG SỐ | OUC,/ar/node/1770336,5,5,1,1.8,22,0,0
History of OUC | OUC,/es/page/history-ouc,5,6,0.8333333333333334,7,26,0,0
Mayor Bowser and District Officials Commemorate 10th Anniversary of 911 and 311 Consolidation | OUC,/release/mayor-bowser-and-district-officials-commemorate-10th-anniversary-911-and-311-consolidation,5,6,0.8333333333333334,3.8333333333333335,24,0,0
Mayor Bowser to Highlight Tips to Avoid “Smash and Grab” Thefts | OUC,/release/mayor-bowser-highlight-tips-avoid-“smash-and-grab”-thefts,5,6,0.8333333333333334,4.833333333333333,28,0,0
Mayor Vincent C. Gray Launches DC’s New Smart911 Service | OUC,/release/mayor-vincent-c-gray-launches-dc’s-new-smart911-service1,5,5,1,3.6,21,0,0
NG9-1-1 Institute Celebrates April as National 9-1-1 Education Month | OUC,/release/ng9-1-1-institute-celebrates-april-national-9-1-1-education-month,5,5,1,4.2,24,0,0
News Room | OUC,/newsroom/in_the_news,5,6,0.8333333333333334,2.8333333333333335,23,0,0
OUC Brochure - Español | OUC,/ar/publication/ouc-brochure-español,5,5,1,3,22,0,0
OUC Holds First 911 Telecommunicator Prospect Day | OUC,/node/1660286,5,5,1,1.2,21,0,0
OUC Response to DC Auditor's 9-1-1 Operations Division Audit and Process Improvement Recommendations Follow-Up Report | OUC,/node/1651726,5,5,1,2,24,0,0
OUC in Pictures | OUC,/am/page/ouc-pictures,5,5,1,3,23,0,0
OUC to Host Second Annual Technology Rally | OUC,/release/ouc-host-second-annual-technology-rally,5,5,1,0.6,18,0,0
OUC’s Public Safety In-building Radio Systems Requirements | OUC,/ar/node/1248551,5,5,1,4,21,0,0
Page not found | OUC,/api/v1,5,5,1,1.6,19,0,0
Page not found | OUC,/arcgis/rest/services/911PerformanceDashboardBeta/FeatureServer,5,5,1,4.4,20,0,0
Page not found | OUC,/page/b3Vjcy1wdW,5,4,1.25,6.75,15,0,0
Page not found | OUC,/page/oucs-public-safety-building-radio-systems­requirements,5,2,2.5,0,12,0,0
Page not found | OUC,/sites/default/files/dc/sites/OUC/publication/attachments/,5,4,1.25,0.75,12,0,0
Para solicitar la presencia de un Policía para asuntos que NO sean de Emergencias | OUC,/ar/node/1770316,5,5,1,3.4,22,0,0
Passing of 311 Operations Chief Erick Hines | OUC,/release/passing-311-operations-chief-erick-hines,5,5,1,12.4,18,0,0
Pour la police Pas d’urgence | OUC,/ar/node/1770326,5,5,1,0.8,19,0,0
Procedures for the Remittance and Reporting of 911 Fees | OUC,/publication/procedures-remittance-and-reporting-911-fees,5,5,1,3,24,0,0
Smart 911 Registration for Seniors | OUC,/event/smart-911-registration-seniors,5,2,2.5,10,14,0,0
Smart911 - Español | OUC,/publication/smart-911-flyer-spanish,5,5,1,2,22,0,0
Smart911 - Français | OUC,/ar/publication/smart911-français,5,5,1,3.6,21,0,0
Smart911 - Français | OUC,/publication/smart-911-flyer-french,5,5,1,2.4,20,0,0
Supporting our Heroes in Headsets: OUC's Executive Team | OUC,/ar/node/1456446,5,4,1.25,0.75,22,0,0
Supporting our Heroes in Headsets: OUC's Executive Team | OUC,/node/1456446,5,5,1,1.4,19,0,0
Testimony of Acting Director Heather McGaffin - Agency Performance Oversight Hearing | OUC,/node/1647861,5,5,1,3.8,22,0,0
Testimony of Director Heather McGaffin - Joint Public Roundtable on Technology and Inter-Agency Coordination Issues at the Office of Unified Communications | OUC,/node/1761211,5,5,1,3,22,0,0
The DC311 Call Center Celebrates National 3-1-1 Day | OUC,/release/dc311-call-center-celebrates-national-3-1-1-day,5,5,1,1.8,21,0,0
Unified Communications Center Loses Electrical Power | OUC,/release/unified-communications-center-loses-electrical-power,5,5,1,2.4,22,0,0
Unofficial Transcript 10-12-2015 Incident | OUC,/release/unofficial-transcript-10-12-2015-incident,5,6,0.8333333333333334,2.3333333333333335,23,0,0
Washington DC Wins 2013-2015 Citizen-Engaged Community Award | OUC,/am/release/washington-dc-wins-2013-2015-citizen-engaged-community-award,5,4,1.25,4.25,18,0,0
We are sorry; the page you requested is no longer available. | OUC,/page/ouc-performance-metrics1,5,5,1,1.6,23,0,0
We are sorry; the page you requested is no longer available. | OUC,/user/logout,5,1,5,88,10,0,0
| Page 17 | OUC,/node,5,4,1.25,0.75,17,0,0
| Page 61 | OUC,/node,5,5,1,5,24,0,0
ትክክለኛው ቁጥር ላይ ይደውሉ (Amharic) | OUC,/ar/node/1770301,5,5,1,1.6,18,0,0
다음을 포함한 경찰 비긴급 상황의 경우 | OUC,/ar/node/1770361,5,5,1,1.2,19,0,0
911 Direct Connect Program | OUC,/am/page/911-direct-connect-program,4,4,1,1.5,17,0,0
911 Service Interruption | OUC,/release/911-service-interruption,4,4,1,4.5,15,0,0
Agency Performance - OUC | OUC,/external-link/agency-performance-ouc,4,4,1,0,12,0,0
COML Training Course | OUC,/event/coml-training-course,4,4,1,13,16,0,0
Cleo Subido appointed Interim Director of the Office of Unified Communications | OUC,/release/cleo-subido-appointed-interim-director-office-unified-communications,4,3,1.3333333333333333,277.6666666666667,9,0,0
Department of General Services Requests for Service are Expanded on the DC311 System | OUC,/release/department-general-services-requests-service-are-expanded-dc311-system-0,4,4,1,0.5,17,0,0
Emergency Management Assistance Compact (EMAC) | OUC,/event/emergency-management-assistance-compact-emac,4,3,1.3333333333333333,12,11,0,0
"Final Review of 600 Block of Park Rd NW Call on August 9, 2022 | OUC",/release/final-review-600-block-park-rd-nw-call-august-9-2022,4,4,1,2.25,17,0,0
French (Français) | OUC,/page/french-français1,4,4,1,0.5,9,0,0
Interoperability and Mutual Aid Awareness for | OUC,/event/interoperability-and-mutual-aid-awareness,4,3,1.3333333333333333,10,12,0,0
It’s Spooky to Not Know Your Address | OUC,/release/it’s-spooky-not-know-your-address,4,4,1,3.75,17,0,0
Mayor Bowser Announces Director of the Office of Unified Communications | OUC,/am/release/mayor-bowser-announces-director-office-unified-communications,4,4,1,2.75,17,0,0
Mayor Bowser Announces New Life-Saving Technologies | OUC,/release/mayor-bowser-announces-new-life-saving-technologies,4,4,1,4.25,15,0,0
"Mayor Bowser Launches Text to 911 in Washington, DC | OUC",/ar/release/mayor-bowser-launches-text-911-washington-dc,4,4,1,2.5,19,0,0
NG 9-1-1 Institute Hosts Tour of OUC Facility | OUC,/release/ng-9-1-1-institute-hosts-tour-ouc-facility,4,4,1,1,17,0,0
OUC Announces New Junior Academy to Expose Students to Career Opportunities | OUC,/node/1646066,4,4,1,1.5,16,0,0
OUC Brochure - Français | OUC,/es/publication/ouc-brochure-français,4,4,1,0.75,16,0,0
OUC Celebrates National 911 Education Month 2010 | OUC,/release/ouc-celebrates-national-911-education-month-2010,4,4,1,2.5,19,0,0
OUC Citizen Engagement Academy | OUC,/page/ouc-citizen-engagement-academy,4,4,1,4,17,0,0
OUC Donates Nearly 1000 Pounds of Food to Those in Need | OUC,/release/ouc-donates-nearly-1000-pounds-food-those-need,4,4,1,0.75,17,0,0
OUC Employee Awards Ceremony | OUC,/am/node/1310846,4,5,0.8,5.4,22,0,0
OUC Job Fair Draws Over 800 Applicants | OUC,/release/ouc-job-fair-draws-over-800-applicants,4,5,0.8,5.4,18,0,0
OUC Radio Engineering | OUC,/ar/page/ouc-radio-engineering,4,4,1,1.75,18,0,0
"OUC Statement on July 3, 2022 Incident on Savannah Terrace, SE | OUC",/release/ouc-statement-july-3-2022-incident-savannah-terrace-se,4,5,0.8,3.6,18,0,0
OUC Statement on Radio Interference | OUC,/node/1771041,4,5,0.8,6.8,20,0,0
Open Government and FOIA - OUC | OUC,/ar/page/open-government-and-foia-ouc,4,4,1,4,15,0,0
Page not found | OUC,/api,4,4,1,1.5,15,0,0
Page not found | OUC,/arcgis/rest/services/911Performance/FeatureServer,4,4,1,145,14,0,0
Page not found | OUC,/arcgis/rest/services/911PerformanceDashboard/MapServer,4,4,1,2.25,16,0,0
Page not found | OUC,/page/oucs-public-safety-building-radiosystems-requirements,4,2,2,5.5,10,0,0
Page not found | OUC,/performance,4,4,1,17.75,15,0,0
Page not found | OUC,/sites/default/files/,4,3,1.3333333333333333,0,6,0,0
Page not found | OUC,/sites/default/files/dc/,4,4,1,1,12,0,0
Page not found | OUC,/sites/default/files/dc/sites/OUC/page_content/attachments/6.1 Transmission authorization request form.pdf,4,2,2,9.5,10,0,0
Passing of 311 Operations Chief Erick Hines | OUC,/node/1476846,4,4,1,2,18,0,0
Quicker 911 Operators Touted by DC Mayor | OUC,/fr/release/quicker-911-operators-touted-dc-mayor,4,2,2,0,6,0,0
Repeats | OUC,/node/1310846/repeats,4,5,0.8,4.8,19,0,0
Smart 911 Flyer - Tiếng Việt | OUC,/ar/publication/smart-911-flyer-tiếng-việt,4,4,1,4.25,18,0,0
Smart 911 Flyer - 中文 | OUC,/am/publication/smart-911-flyer-chinese,4,5,0.8,5.2,16,0,0
Smart 911 Flyer - 中文 | OUC,/ar/publication/smart-911-flyer-chinese,4,4,1,2.75,19,0,0
Smart911 - Español | OUC,/fr/publication/smart911-español,4,4,1,1.75,17,0,0
Smart911 - አማርኛ | OUC,/es/publication/smart-911-flyer-amharic,4,4,1,3,20,0,0
Supporting our Heroes in Headsets: OUC's Executive Team | OUC,/am/node/1456446,4,4,1,7.25,12,0,0
Term 2 Midpoint (Progress Reports Mailed) | OUC,/event/term-2-midpoint-progress-reports-mailed,4,5,0.8,5.2,18,0,0
Testimony of Acting Director Heather McGaffin - FY24 Budget Oversight Hearing | OUC,/node/1653006,4,4,1,1,18,0,0
Testimony of Acting Director Heather McGaffin - FY24 Budget Oversight Hearing | OUC,/release/testimony-acting-director-heather-mcgaffin-fy24-budget-oversight-hearing,4,4,1,1,15,0,0
Testimony of Director Heather McGaffin - FY23 Agency Performance Oversight Hearing | OUC,/node/1706336,4,4,1,4.25,18,0,0
Testimony of Director Heather McGaffin - FY25 Budget Oversight Hearing | OUC,/node/1721111,4,4,1,3.75,18,0,0
UCC Grand Opening Day Program | OUC,/publication/ucc-grand-opening-day-program,4,4,1,1,17,0,0
Unified Communications Center Loses Electrical Power - Update | OUC,/release/unified-communications-center-loses-electrical-power-update,4,5,0.8,3.6,19,0,0
Washington DC Wins 2013-2015 Citizen-Engaged Community Award | OUC,/ar/release/washington-dc-wins-2013-2015-citizen-engaged-community-award,4,4,1,3,16,0,0
We Answer The Call | OUC,/node/1594706,4,4,1,2.25,14,0,0
| OUC,/es,4,4,1,1.5,17,0,0
| Page 2 | OUC,/es/node,4,4,1,2,17,0,0
| Page 57 | OUC,/node,4,4,1,7.5,18,0,0
| Page 60 | OUC,/node,4,4,1,2,18,0,0
| Page 64 | OUC,/node,4,4,1,2,17,0,0
ትክክለኛው ቁጥር ላይ ይደውሉ (Amharic) | OUC,/vi/node/1770301,4,4,1,3.75,20,0,0
對於警察非緊急情況 | OUC,/ar/node/1770356,4,4,1,1.5,17,0,0
撥打正確的電話 | OUC,/ar/node/1770341,4,5,0.8,4.4,17,0,0
다음을 포함한 경찰 비긴급 상황의 경우 | OUC,/es/node/1770361,4,4,1,2.5,17,0,0
"1015 Half Street, SE, 9th Floor | OUC",/es/node/1332701,3,3,1,3,14,0,0
311 Community Walks | OUC,/page/311-community-walks,3,3,1,12,8,0,0
911 Education | OUC,/fr/node/1525001,3,3,1,17,21,0,0
911 Fund | OUC,/am/page/911-fund,3,3,1,1.3333333333333333,13,0,0
About OUC | OUC,/ar/page/about-ouc,3,3,1,1.3333333333333333,14,0,0
About OUC | OUC,/vi/page/about-ouc,3,1,3,2,11,0,0
"Bowser Administration Launches New “Make the Right Call” Campaign, Urging Residents to Only Use 911 for Emergencies | OUC",/node/1754346,3,2,1.5,33.5,6,0,0
Communications Training Officer | OUC,/event/communications-training-officer,3,3,1,23,11,0,0
DC 311 Mobile App | OUC,/page/dc-311-smartphone-app,3,3,1,2,15,0,0
DC 311 Mobile App | OUC,/page/dc311-mobile-app,3,3,1,2,13,0,0
Electronics Engineer | OUC,/release/electronics-engineer,3,3,1,6,12,0,0
Feedback | OUC,/page/feedback-0,3,3,1,2,13,0,0
"Frequently Asked Questions Right Care, Right Now | OUC",/page/frequently-asked-questions-right-care-right-now,3,3,1,14,12,0,0
Korean (한국어) | OUC,/ar/page/korean1-한국어,3,3,1,4.333333333333333,12,0,0
Liability Issues in the 9-1-1 Center | OUC,/event/liability-issues-9-1-1-center,3,3,1,6,10,0,0
OUC Brochure - Français | OUC,/publication/ouc-brochure-français,3,3,1,0,13,0,0
OUC Brochure - 中文 | OUC,/publication/ouc-brochure-中文,3,3,1,0,13,0,0
OUC Brochure - 한국어 | OUC,/ar/publication/ouc-brochure-한국어,3,3,1,2.6666666666666665,14,0,0
OUC Community Outreach | OUC,/ar/service/ouc-community-outreach,3,3,1,0.6666666666666666,14,0,0
OUC Feedback Form | OUC,/fr/node/1647421,3,3,1,6,13,0,0
OUC Radio Engineering | OUC,/es/page/ouc-radio-engineering,3,3,1,112.33333333333333,11,0,0
OUC Response to DC Auditor's 9-1-1 Operations Division Audit and Process Improvement Recommendations Follow-Up Report | OUC,/release/ouc-response-dc-auditors-9-1-1-operations-division-audit-and-process-improvement,3,5,0.6,4.8,17,0,0
OUC Statement on Radio Interference | OUC,/vi/node/1771041,3,3,1,2.3333333333333335,10,0,0
OUC/311 on Twitter | OUC,/external-link/ouc311-twitter,3,3,1,0.3333333333333333,4,0,0
OUC’s Public Safety In-building Radio Systems Requirements | OUC,/node/1248551,3,3,1,3,15,0,0
Open Government and FOIA - OUC | OUC,/am/page/open-government-and-foia-ouc,3,4,0.75,5.25,14,0,0
Our Offices and Divisions | OUC,/vi/node/1610186,3,3,1,14.333333333333334,7,0,0
PASSEZ LE BON APPEL | OUC,/ar/node/1770321,3,3,1,1,12,0,0
PASSEZ LE BON APPEL | OUC,/node/1770321,3,3,1,1,13,0,0
Page not found | OUC,/2025/04/30,3,3,1,4,12,0,0
Page not found | OUC,/911-performance-dashboard-beta,3,3,1,2.6666666666666665,12,0,0
Page not found | OUC,/api/v1/911,3,3,1,2,12,0,0
Page not found | OUC,/arcgis/rest/services/911 Performance Dashboard Beta/FeatureServer,3,3,1,3,12,0,0
Page not found | OUC,/page/911-performance-dashboard-beta/FeatureServer,3,3,1,3.3333333333333335,12,0,0
Page not found | OUC,/sites/default/files/dc/sites/OUC/,3,3,1,0,3,0,0
Page not found | OUC,/sites/default/files/dc/sites/OUC/page_content/attachments/OUC Statistics & Data FY22 to date.pdf,3,3,1,1.3333333333333333,11,0,0
Public Transparency | OUC,/page/ouc-statistics-data,3,3,1,4.666666666666667,13,0,0
Smart911 - አማርኛ | OUC,/node/957392,3,3,1,3,14,0,0
Smart911 - 한국어 | OUC,/es/publication/smart-911-flyer-korean,3,3,1,3.3333333333333335,15,0,0
Sovereign Citizen Extremists | OUC,/event/sovereign-citizen-extremists-0,3,3,1,17.333333333333332,12,0,0
Testimony of Director Heather McGaffin - Joint Public Roundtable on Technology and Inter-Agency Coordination Issues at the Office of Unified Communications | OUC,/release/testimony-director-heather-mcgaffin-joint-public-roundtable-technology-and-inter-agency,3,3,1,2.6666666666666665,9,0,0
We are sorry; the page you requested is no longer available. | OUC,/node/1647421,3,2,1.5,1,11,0,0
| Page 16 | OUC,/node,3,3,1,3,12,0,0
| Page 47 | OUC,/node,3,3,1,4.666666666666667,14,0,0
| Page 5 | OUC,/es/node,3,3,1,1,11,0,0
| Page 55 | OUC,/node,3,3,1,1.3333333333333333,12,0,0
| Page 62 | OUC,/node,3,3,1,2.6666666666666665,12,0,0
| Page 9 | OUC,/es/node,3,3,1,4.666666666666667,11,0,0
ድንገተኛ አስቸኳይ ሆኑ ጉዳዮች ቀጥሎ የተመለከቱትን ጨምሮ | OUC,/ar/node/1770306,3,3,1,3.6666666666666665,15,0,0
필요에 맞는 전화를 하십시오 | OUC,/ar/node/1770331,3,3,1,6.666666666666667,13,0,0
9-1-1 Center Supervisor Program | OUC,/event/9-1-1-center-supervisor-program,2,1,2,30,6,0,0
911 Direct Connect Program | OUC,/es/page/911-direct-connect-program,2,2,1,5.5,8,0,0
911 Fund | OUC,/ar/page/911-fund,2,2,1,5,11,0,0
911 Operations Audit Road Map | OUC,/ko/node/1622646,2,2,1,0,6,0,0
911 Performance Dashboard BETA | OUC,/ar/node/1679601,2,2,1,6,8,0,0
911 Performance Dashboard BETA | OUC,/fr/node/1679601,2,2,1,22.5,8,0,0
Active Shooter Incidents for Public Safety Communications | OUC,/node/1314086/metrics/aggregate,2,2,1,4.5,8,0,0
"Bowser Administration and Uber Launch 911 In-App Feature, Improving Emergency Responses for DC Ride-Sharing Passengers | OUC",/release/bowser-administration-and-uber-launch-911-app-feature-improving-emergency-responses-dc-ride,2,2,1,3.5,8,0,0
Call 311 for Police Non-Emergencies | OUC,/node/1379591,2,2,1,1.5,8,0,0
Chancellor Community Forums | OUC,/event/chancellor-community-forums-0,2,2,1,5.5,10,0,0
DC Office of Unified Communications and RapidSOS Roll Out New Lifesaving 911 Technology Deployed Across the District | OUC,/release/dc-office-unified-communications-and-rapidsos-roll-out-new-lifesaving-911-technology,2,2,1,0,6,0,0
Department of General Services Accepts Grounds Maintenance Requests Via 311 | OUC,/release/department-general-services-accepts-grounds-maintenance-requests-311-ouc,2,2,1,37.5,7,0,0
Deputy Mayor’s Report Regarding Rhode Island Avenue Incident | OUC,/release/deputy-mayor’s-report-regarding-rhode-island-avenue-incident,2,2,1,1,12,0,0
Disability Awareness for 911 Telecommunications | OUC,/event/disability-awareness-911-telecommunications,2,1,2,0,4,0,0
District Unveils Unified Communications Center | OUC,/am/release/district-unveils-unified-communications-center,2,2,1,1.5,10,0,0
District of Columbia Selects PURVIS Systems for Fire Station Alerting System | OUC,/am/release/district-columbia-selects-purvis-systems-fire-station-alerting-system,2,2,1,0,6,0,0
E911 Caucus Co-Chairs Senator Clinton and Representative Shimkus and FCC Public Safety Bureau Chief Poarch Honor Public Safety Telecommunicators | OUC,/release/e911-caucus-co-chairs-senator-clinton-and-representative-shimkus-and-fcc-public-safety,2,2,1,0,10,0,0
EdFest | OUC,/es/node/1285646,2,2,1,0.5,8,0,0
EdFest | OUC,/event/edfest-1,2,2,1,25,9,0,0
Events | OUC,/calendar/month/2025-02,2,2,1,9,9,0,0
Events | OUC,/calendar/month/2025-07,2,2,1,2.5,9,0,0
Fenty Launches 311 Phone Number to Request City Services | OUC,/release/fenty-launches-311-phone-number-request-city-services,2,2,1,4.5,9,0,0
French (Français) | OUC,/es/page/french-français1,2,2,1,2,8,0,0
Heather McGaffin | OUC,/biography/karima-holmes,2,2,1,2,10,0,0
History of OUC | OUC,/am/page/history-ouc,2,1,2,36,6,0,0
Industry Council for Emergency Response Technologies (iCERT) | OUC,/external-link/industry-council-emergency-response-technologies-icert,2,2,1,0,8,0,0
Korean (한국어) | OUC,/es/page/korean1-한국어,2,2,1,12.5,7,0,0
Mayor Bowser Announces Director of the Office of Unified Communications | OUC,/release/mayor-bowser-announces-director-office-unified-communications,2,2,1,0,9,0,0
News Room | Page 4 | OUC,/es/newsroom,2,2,1,0,8,0,0
News Room | Page 8 | OUC,/es/newsroom,2,2,1,7,9,0,0
News Room | Page 9 | OUC,/ar/newsroom,2,2,1,4.5,10,0,0
OUC 2014 Open Government Report | OUC,/publication/ouc-2014-open-government-report,2,2,1,0,10,0,0
OUC Brochure - Tiếng Việt | OUC,/publication/ouc-brochure-tiếng-việt,2,3,0.6666666666666666,0,8,0,0
OUC Brochure - አማርኛ | OUC,/publication/ouc-brochure-አማርኛ,2,2,1,0,8,0,0
OUC Brochure - 한국어 | OUC,/publication/ouc-brochure-한국어,2,2,1,0.5,10,0,0
OUC Employee Awards Ceremony | OUC,/node/1310846,2,2,1,5.5,8,0,0
OUC Holds First 911 Telecommunicator Prospect Day | OUC,/release/ouc-holds-first-911-telecommunicator-prospect-day,2,2,1,5.5,6,0,0
OUC Junior Academy | OUC,/am/page/junior-academy,2,2,1,2.5,8,0,0
OUC Statement on Text to 911 - September 6 | OUC,/release/ouc-statement-text-911-september-6,2,2,1,3,10,0,0
"OUC Statement on the September 18, 2022 Incident in the 600 block of H Street, NE | OUC",/release/ouc-statement-september-18-2022-incident-600-block-h-street-ne,2,3,0.6666666666666666,6,11,0,0
Page not found | OUC,/911-performance-dashboard,2,2,1,61.5,6,0,0
Page not found | OUC,/api/data/911-performance,2,2,1,0,6,0,0
Page not found | OUC,/api/v1/averageAnswerTime,2,2,1,2,8,0,0
Page not found | OUC,/apps/911-performance-dashboard-beta,2,2,1,4.5,8,0,0
Page not found | OUC,/apps/DCGIS::911-performance-dashboard-beta,2,2,1,4,8,0,0
Page not found | OUC,/arcgis,2,2,1,8.5,8,0,0
Page not found | OUC,/arcgis/rest/services/911PerformanceDashboard/FeatureServer/0/query,2,2,1,4,8,0,0
Page not found | OUC,/arcgis/rest/services/911PerformanceDashboardBeta/MapServer,2,2,1,2,7,0,0
Page not found | OUC,/arcgis/rest/services/UP/DCS/911_Performance_Beta/MapServer/0/query,2,2,1,0,6,0,0
Page not found | OUC,/calendar/2025-04-30,2,2,1,2,9,0,0
Page not found | OUC,/ogc/api/records/1.0/collections,2,2,1,3,8,0,0
Page not found | OUC,/page/911-performance-dashboard-beta/rows.json,2,2,1,0,6,0,0
Page not found | OUC,/page/Y2FsbC0zMT,2,2,1,25.5,4,0,0
Page not found | OUC,/page/ZGMtMzExLW,2,2,1,8.5,5,0,0
Page not found | OUC,/page/connect-ouc,2,1,2,0,3,0,0
Page not found | OUC,/page/dbh-and-ouc-mental-health-emergency-dispatch-programv,2,2,1,4.5,8,0,0
Page not found | OUC,/page/fy-2025-performance-plan,2,2,1,1,5,0,0
Page not found | OUC,/page/open-government-and-foia-ouc.”](https:/ouc.dc.gov/page/open-government-and-foia-ouc.”,2,2,1,8.5,8,0,0
Page not found | OUC,/page/oucs-public-safetybuilding-radio-systems-requirements,2,1,2,4,5,0,0
Page not found | OUC,/page/oucspublic-safety-building-radio-systems-requirements,2,2,1,7.5,7,0,0
Page not found | OUC,/sites/default/files/dc/sites/OUC/OUC_2025-04-30.pdf,2,2,1,17.5,6,0,0
Page not found | OUC,/sites/default/files/dc/sites/OUC/page_content/attachments/OUC Statistics & Data_FY23 to date.pdf,2,2,1,3.5,8,0,0
Page not found | OUC,/sites/default/files/public/911-performance/2023-04-30/average_answer_time.json,2,2,1,0,6,0,0
Page not found | OUC,/sites/default/files/public/911-performance/2024-04-30/average_answer_time.json,2,2,1,0,6,0,0
Publications List | OUC,/publications-list,2,2,1,5.5,7,0,0
Publications | OUC,/publications,2,2,1,7.5,8,0,0
Publications | Page 3 | OUC,/publications,2,2,1,3,7,0,0
Repeats | OUC,/node/1346506/repeats,2,1,2,9,3,0,0
Smart 911 Flyer - Tiếng Việt | OUC,/es/publication/smart-911-flyer-vietnamese,2,2,1,2,9,0,0
Smart 911 Flyer - 中文 | OUC,/publication/smart-911-flyer-chinese,2,2,1,1,11,0,0
Smart911 - 한국어 | OUC,/publication/smart-911-flyer-korean,2,2,1,0.5,11,0,0
