# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches octo.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
We are sorry; the page you requested is no longer available. | octo,/page/security,11,9,1.2222222222222223,1,32,0,0
We are sorry; the page you requested is no longer available. | octo,/page/tickets-and-fines,11,9,1.2222222222222223,4.222222222222222,47,0,0
| Page 1046 | octo,/node,11,11,1,1.5454545454545454,48,0,0
| Page 66 | octo,/node,11,11,1,2.5454545454545454,47,0,0
'Gratitude Powers DC' Art Installation Series Ignites Community Spirit | octo,/release/gratitude-powers-dc-art-installation-series-ignites-community-spirit,10,9,1.1111111111111112,4.444444444444445,41,0,0
Addressing and Property Standards | octo,/page/addressing-and-property-standards,10,8,1.25,64.875,24,0,0
Apply for a DC One Card | octo,/node/687302,10,7,1.4285714285714286,37.857142857142854,23,0,0
"Bowser Administration Announces DCx, a Public Challenge for Innovative Solutions in Public Safety and Health | octo",/release/bowser-administration-announces-dcx-public-challenge-innovative-solutions-public-safety-and,10,10,1,1,41,0,0
DC GIS Terms of Service | octo,/node/1165116,10,10,1,5.8,36,0,0
"DC Seeks Feedback, Ideas for Upcoming Redesign of DC.gov Portal | octo",/release/dc-seeks-feedback-ideas-upcoming-redesign-dcgov-portal,10,11,0.9090909090909091,6.090909090909091,38,0,0
District Government Web Style and Standards | octo,/fr/page/district-government-web-style-and-standards,10,10,1,8.2,41,0,0
District of Columbia Recognized as Leader in Digital Inclusion Efforts at National League of Cities Event | octo,/release/district-columbia-recognized-leader-digital-inclusion-efforts-national-league-cities-event,10,11,0.9090909090909091,5.363636363636363,41,0,0
Emergency Information Center | octo,/service/emergency-information-center,10,10,1,7.5,40,0,0
Enterprise Mobile Device Management Policy | octo,/node/1285191,10,9,1.1111111111111112,70,31,0,0
GovDelivery Governance and User Guide | octo,/node/1542356,10,11,0.9090909090909091,5.2727272727272725,37,0,0
Internet Access and Use Policy | octo,/page/internet-access-and-use-policy-0,10,10,1,7.9,33,0,0
News Room | Page 6 | octo,/newsroom,10,11,0.9090909090909091,4.2727272727272725,45,0,0
"OCTO Launches New Usability Lab, Seeks Volunteers to Test Government Sites, Applications | octo",/blog/octo-launches-new-usability-lab-seeks-volunteers-test-government-sites-applications,10,10,1,20.5,43,0,0
Page not found | octo,/sites/default/files/dc/sites/octo/page_content/attachments/,10,7,1.4285714285714286,1.2857142857142858,26,0,0
Prince William County Mapper | octo,/external-link/prince-william-county-mapper,10,10,1,1,48,0,0
Public Key Infrastructure Policy | octo,/node/1285176,10,11,0.9090909090909091,54.36363636363637,37,0,0
Security Training and Awareness Policy | octo,/node/1523966,10,9,1.1111111111111112,11.666666666666666,31,0,0
Services | octo,/es/Services,10,8,1.25,6.375,41,0,0
System and Information Integrity Policy | octo,/node/1523581,10,11,0.9090909090909091,30.454545454545453,26,0,0
"Washington, DC Named Among 5 New Smart Gigabit Communities by US Ignite | octo",/release/washington-dc-named-among-5-new-smart-gigabit-communities-us-ignite,10,10,1,2.4,47,0,0
We are sorry; the page you requested is no longer available. | octo,/biography/fourth-district-commander,10,10,1,2.2,46,0,0
We are sorry; the page you requested is no longer available. | octo,/biography/second-district-commander,10,10,1,1.7,42,0,0
We are sorry; the page you requested is no longer available. | octo,/biography/sixth-district-commander,10,10,1,2.6,45,0,0
We are sorry; the page you requested is no longer available. | octo,/biography/third-district-commander,10,10,1,1.8,45,0,0
We are sorry; the page you requested is no longer available. | octo,/book/telephone-and-contact-directory,10,10,1,1.2,43,0,0
We are sorry; the page you requested is no longer available. | octo,/event/halloween-safe-haven-events,10,10,1,1.4,43,0,0
We are sorry; the page you requested is no longer available. | octo,/fr/page/dc-one-card,10,10,1,0,30,0,0
We are sorry; the page you requested is no longer available. | octo,/node/158252,10,10,1,2.2,47,0,0
We are sorry; the page you requested is no longer available. | octo,/node/1674196,10,10,1,1.4,44,0,0
We are sorry; the page you requested is no longer available. | octo,/node/197622,10,10,1,0.8,42,0,0
We are sorry; the page you requested is no longer available. | octo,/node/718922,10,10,1,1.8,49,0,0
We are sorry; the page you requested is no longer available. | octo,/page/2021-community-briefing-videos,10,10,1,1.5,46,0,0
We are sorry; the page you requested is no longer available. | octo,/page/about-mpd,10,10,1,1.3,39,0,0
We are sorry; the page you requested is no longer available. | octo,/page/adverse-action-data-sheets,10,10,1,2.3,43,0,0
We are sorry; the page you requested is no longer available. | octo,/page/boating-safety,10,10,1,3.1,48,0,0
We are sorry; the page you requested is no longer available. | octo,/page/community-affairs,10,10,1,1.3,41,0,0
We are sorry; the page you requested is no longer available. | octo,/page/community-briefing-videos-2016-2019,10,10,1,1.9,40,0,0
We are sorry; the page you requested is no longer available. | octo,/page/communityoutreach,10,10,1,1.8,46,0,0
We are sorry; the page you requested is no longer available. | octo,/page/data-and-statistics,10,10,1,1,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/fifth-district-community,10,10,1,1,39,0,0
We are sorry; the page you requested is no longer available. | octo,/page/first-district-community,10,10,1,1.9,46,0,0
We are sorry; the page you requested is no longer available. | octo,/page/government-resource-center,10,9,1.1111111111111112,5.666666666666667,44,0,0
We are sorry; the page you requested is no longer available. | octo,/page/history-mpd,10,10,1,3.6,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/metropolitan-police-departments-translated-documents,10,10,1,2,47,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-annual-reports,10,10,1,1.7,48,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-overtime-reports,10,10,1,2,43,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-staffing-attrition-and-budget-data,10,10,1,1,45,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpdc-media2,10,10,1,1.5,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpdc-mission-and-value-statement,10,10,1,1.3,44,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpdcs-closed-circuit-television-cctv-system,10,10,1,1.7,43,0,0
We are sorry; the page you requested is no longer available. | octo,/page/open-government-and-foia-mpdc,10,10,1,2.6,45,0,0
We are sorry; the page you requested is no longer available. | octo,/page/public-safety,10,7,1.4285714285714286,1.2857142857142858,40,0,0
We are sorry; the page you requested is no longer available. | octo,/page/second-district-community,10,10,1,2.4,48,0,0
We are sorry; the page you requested is no longer available. | octo,/page/second-district-roster,10,10,1,0.9,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/seventh-district-roster,10,10,1,1,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/traffic-data,10,10,1,2.1,47,0,0
We are sorry; the page you requested is no longer available. | octo,/page/traffic-safety-1,10,10,1,2.2,44,0,0
We are sorry; the page you requested is no longer available. | octo,/page/welcome-fifth-district,10,10,1,1,40,0,0
We are sorry; the page you requested is no longer available. | octo,/page/written-directives-circulars,10,10,1,1.7,44,0,0
We are sorry; the page you requested is no longer available. | octo,/page/written-directives-standard-operating-procedures,10,10,1,2.1,44,0,0
We are sorry; the page you requested is no longer available. | octo,/page/youth-outreach-programs,10,10,1,1.3,45,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/2025-halloween-safe-haven-events,10,10,1,1.2,45,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/block-9-complex-criminal-offenses-i,10,10,1,1.2,45,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-12-traffic-i,10,10,1,2,44,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-4-introduction-criminal-law,10,10,1,1.6,45,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/fireworks-some-facts-and-safety-tips-0,10,10,1,1.8,41,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/holiday-safety,10,10,1,1.3,45,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/juvenile-shooting-victim-data,10,10,1,1.8,46,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/seventh-district-overview-maps,10,10,1,1.6,45,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/third-district-overview-maps,10,9,1.1111111111111112,1.6666666666666667,37,0,0
We are sorry; the page you requested is no longer available. | octo,/release/fiscal-year-2024-performance-oversight-hearingb,10,10,1,1.2,43,0,0
We are sorry; the page you requested is no longer available. | octo,/release/mpd-arrests-suspect-van-ness-robbery,10,10,1,2.1,45,0,0
We are sorry; the page you requested is no longer available. | octo,/release/mpd-searching-suspect-k-street-assault,10,10,1,1.9,42,0,0
We are sorry; the page you requested is no longer available. | octo,/release/new-focused-patrol-and-community-engagement-policing-strategy,10,10,1,1.6,45,0,0
We are sorry; the page you requested is no longer available. | octo,/release/traffic-advisory-first-amendment-activity-9,10,10,1,1.5,38,0,0
We are sorry; the page you requested is no longer available. | octo,/service/cameraconnect-dc,10,10,1,1.9,41,0,0
We are sorry; the page you requested is no longer available. | octo,/service/file-police-report,10,10,1,1.1,45,0,0
We are sorry; the page you requested is no longer available. | octo,/service/strategic-plan-update-2023,10,10,1,1.5,45,0,0
test dev data 1221 | octo,/page/test-dev-data-1221,10,1,10,55,21,0,0
| Page 12 | octo,/node,10,10,1,2.7,47,0,0
| Page 16 | octo,/node,10,10,1,3.1,40,0,0
| Page 3 | octo,/node,10,10,1,6.3,38,0,0
| Page 69 | octo,/node,10,10,1,3.3,44,0,0
| Page 72 | octo,/node,10,11,0.9090909090909091,3.909090909090909,43,0,0
哥伦比亚特区地理信息系统服务(Chinese) | octo,/service/哥伦比亚特区地理信息系统服务chinese,10,9,1.1111111111111112,2.888888888888889,39,0,0
ArcGIS.com | octo,/node/726822,9,9,1,1.4444444444444444,36,0,0
DC From Above | 22 Years of Aerial Photography in DC’s Data Site | octo,/blog/dc-above-22-years-aerial-photography-dc’s-data-site,9,9,1,7.666666666666667,36,0,0
DC Residents: Protect Yourself Against Ransomware | octo,/blog/dc-residents-protect-yourself-against-ransomware,9,9,1,13,35,0,0
DC Zoning Map | octo,/am/service/dc-zoning-map,9,9,1,2.111111111111111,33,0,0
"DC to launch All Hands On Tech, a Free Tech Support Pilot, this Saturday, September 22, 2018 at Anacostia Library | octo",/release/dc-launch-all-hands-tech-free-tech-support-pilot-saturday-september-22-2018-anacostia,9,9,1,2.888888888888889,36,0,0
Interagency Data Team Meeting Notes | octo,/node/1310856,9,9,1,5.888888888888889,36,0,0
Laura-Celine.Patrick | octo,/users/laura-celinepatrick,9,2,4.5,43,17,0,0
MAR Web Data Service in dot NET - Location Verifier | octo,/node/709822,9,9,1,1.7777777777777777,40,0,0
Mayor Bowser Announces Public Crash Data to be Published Every Twenty Four Hours | octo,/release/mayor-bowser-announces-public-crash-data-be-published-every-twenty-four-hours,9,8,1.125,2.375,39,0,0
Mayor Bowser to Announce District Government’s Plan for Artificial Intelligence | octo,/release/mayor-bowser-announce-district-government’s-plan-artificial-intelligence,9,9,1,5.111111111111111,37,0,0
Mobile Apps | octo,/page/mobile-apps,9,7,1.2857142857142858,7.428571428571429,27,0,0
News Room | Page 4 | octo,/newsroom,9,9,1,1.3333333333333333,37,0,0
"OCTO, NGS and National Geographic Alliance Launch GIS Education Project | octo",/release/octo-ngs-and-national-geographic-alliance-launch-gis-education-project,9,8,1.125,2.5,39,0,0
OCTOPod_update | octo,/page/octopodupdate,9,5,1.8,7.6,24,0,0
Open Data DC Apps and Maps Gallery | octo,/external-link/open-data-dc-apps-and-maps-gallery,9,10,0.9,1.6,43,0,0
Open Data | octo,/am/service/open-data,9,7,1.2857142857142858,7.857142857142857,32,0,0
Page not found | octo,/sites/default/files/dc/,9,5,1.8,0.2,21,0,0
Page not found | octo,/sites/default/files/dc/sites/octo/page_content/,9,6,1.5,1.5,17,0,0
Password Best Practices and Recommendations | octo,/page/password-best-practices-and-recommendations,9,8,1.125,15,34,0,0
Physical and Environmental Protection Policy | octo,/publication/physical-and-environmental-protection-policy,9,10,0.9,11.1,45,0,0
Testimony of Interim CTO Stephen Miller on the FY 2025 Budget Hearing | octo,/release/testimony-interim-cto-stephen-miller-fy-2025-budget-hearing,9,8,1.125,10.875,28,0,0
We are sorry; the page you requested is no longer available. | octo,/node/1803151,9,9,1,1.7777777777777777,38,0,0
We are sorry; the page you requested is no longer available. | octo,/node/568722,9,4,2.25,22.25,21,0,0
We are sorry; the page you requested is no longer available. | octo,/node/718902,9,9,1,2.111111111111111,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/biannual-reports-juvenile-arrests,9,9,1,1.1111111111111112,39,0,0
We are sorry; the page you requested is no longer available. | octo,/page/campus-safety-0,9,8,1.125,2.25,39,0,0
We are sorry; the page you requested is no longer available. | octo,/page/drug-safety,9,9,1,1.4444444444444444,41,0,0
We are sorry; the page you requested is no longer available. | octo,/page/first-district-roster,9,9,1,2.111111111111111,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/health-and-human-services,9,10,0.9,5,43,0,0
We are sorry; the page you requested is no longer available. | octo,/page/history-and-tourism,9,8,1.125,5.125,37,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-academy-curriculum,9,9,1,4.222222222222222,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-discipline,9,9,1,1.4444444444444444,35,0,0
We are sorry; the page you requested is no longer available. | octo,/page/robbery-and-carjacking-trends-0,9,9,1,1.3333333333333333,37,0,0
We are sorry; the page you requested is no longer available. | octo,/page/safety-and-crime-prevention,9,9,1,1.4444444444444444,40,0,0
We are sorry; the page you requested is no longer available. | octo,/page/school-and-child-safety-0,9,9,1,1.3333333333333333,42,0,0
We are sorry; the page you requested is no longer available. | octo,/page/seventh-district-community,9,9,1,1.7777777777777777,45,0,0
We are sorry; the page you requested is no longer available. | octo,/page/sixth-district-community,9,9,1,2.7777777777777777,38,0,0
We are sorry; the page you requested is no longer available. | octo,/page/sixth-district-roster,9,9,1,3.2222222222222223,40,0,0
We are sorry; the page you requested is no longer available. | octo,/page/specialized-units,9,9,1,1.1111111111111112,37,0,0
We are sorry; the page you requested is no longer available. | octo,/page/third-district-roster,9,9,1,1.3333333333333333,39,0,0
We are sorry; the page you requested is no longer available. | octo,/page/visitors-resource-center,9,7,1.2857142857142858,2.2857142857142856,39,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/block-8-criminal-offenses-iii,9,9,1,2.5555555555555554,39,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-1-introduction-policing,9,9,1,1.6666666666666667,43,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-11-serious-criminal-offenses,9,9,1,2.2222222222222223,39,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-2-basic-investigative-skills,9,9,1,1.1111111111111112,36,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-3-report-writing,9,9,1,1.6666666666666667,35,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-6-criminal-offenses-i,9,9,1,1.6666666666666667,39,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/marijuana-arrest-data,9,9,1,2.2222222222222223,42,0,0
We are sorry; the page you requested is no longer available. | octo,/release/empower-2017-2025,9,9,1,1.8888888888888888,38,0,0
We are sorry; the page you requested is no longer available. | octo,/search,9,9,1,0.5555555555555556,39,0,0
We are sorry; the page you requested is no longer available. | octo,/service/connectdc-tech-locator-map,9,10,0.9,3.7,38,0,0
| Page 2 | octo,/blog,9,9,1,3.6666666666666665,39,0,0
All About Cloud | octo,/event/all-about-cloud,8,7,1.1428571428571428,2.857142857142857,32,0,0
All About Cloud | octo,/fr/node/1556536,8,7,1.1428571428571428,7.428571428571429,34,0,0
An ninh mạng | octo,/page/ninh-mạng,8,10,0.8,3.3,33,0,0
Arlington County GIS | octo,/external-link/arlington-county-gis,8,8,1,1.5,28,0,0
Community Tapestry | octo,/node/726812,8,8,1,0.25,27,0,0
"DC Agencies to Hold All-Hands Twitter Townhall to Highlight Enhancements, Answer Questions on DC.gov Website | octo",/release/dc-agencies-hold-all-hands-twitter-townhall-highlight-enhancements-answer-questions-dcgov,8,8,1,1.25,42,0,0
DC Data Policy | octo,/node/1240541,8,5,1.6,0,12,0,0
DC One Card Korean (한국어) | octo,/page/dc-one-card-korean-한국어,8,7,1.1428571428571428,1.4285714285714286,32,0,0
DC State Broadband and Digital Equity Office (SBDEO) Opens Public Comment on BEAD and Digital Equity Plans | octo,/am/node/1692431,8,8,1,1.75,39,0,0
"District of Columbia Honored for Exceptional Use of Geospatial Technology at the 39th Esri User Conference in San Diego, C | octo",/release/district-columbia-honored-exceptional-use-geospatial-technology -39th esri-user-conference,8,7,1.1428571428571428,1.4285714285714286,32,0,0
FY18-FY19 Performance Hearing Testimony of Acting Chief Technology Officer Lindsey Parker before the Committee on Government Operations | octo,/release/fy18-fy19-performance-hearing-testimony-acting-chief-technology-officer-lindsey-parker,8,8,1,2.125,34,0,0
FirstNet LMR Factsheet | octo,/publication/firstnet-lmr-factsheet,8,8,1,1.75,37,0,0
FirstNet | octo,/es/page/firstnet,8,8,1,2.25,33,0,0
Interagency Data Team Presentations | octo,/node/1310851,8,8,1,2.125,19,0,0
Interagency Data Team Presentations | octo,/page/interagency-data-team-presentations,8,7,1.1428571428571428,5,33,0,0
Join us at the next #SellingTech2DC | octo,/event/join-us-next-sellingtech2dc,8,9,0.8888888888888888,3.111111111111111,38,0,0
MAR Web Data Service in dot NET - Location Verifier | octo,/external-link/mar-web-data-service-dot-net-location-verifier,8,7,1.1428571428571428,0.42857142857142855,34,0,0
"Mayor Bowser to Kick Off Infrastructure Week by Announcing New Initiative to Bring High-Speed, Low- or No-Cost Internet to DC Residents | octo",/release/mayor-bowser-kick-infrastructure-week-announcing-new-initiative-bring-high-speed-low-or-no,8,8,1,4.5,37,0,0
Media | octo,/es/media,8,8,1,2.375,38,0,0
Missing Persons Statistics | octo,/featured-content/missing-persons-statistics,8,3,2.6666666666666665,18,17,0,0
Missing Persons Statistics | octo,/featured-content/missing-persons-statistics-0,8,2,4,29,22,0,0
News Room | octo,/newsroom/press-releases,8,8,1,5.5,34,0,0
OCTO Hosts Dynamic Discussion on Bridging the Digital Divide in the District of Columbia | octo,/release/octo-hosts-dynamic-discussion-bridging-digital-divide-district-columbia,8,9,0.8888888888888888,2.888888888888889,39,0,0
OCTO Launches New Online Mapping Tool | octo,/release/octo-launches-new-online-mapping-tool-dc-atlas-plus,8,8,1,2.375,33,0,0
Page not found | octo,/DC/OCTO/,8,6,1.3333333333333333,28.166666666666668,31,0,0
Page not found | octo,/external-link/media contact - https://octo.dc.gov/page/media-11,8,9,0.8888888888888888,8,40,0,0
Page not found | octo,/node/707102,8,7,1.1428571428571428,9.714285714285714,26,0,0
Physical Access Security Policy | octo,/node/855532,8,8,1,28,20,0,0
Repeats | octo,/node/1556551/repeats,8,7,1.1428571428571428,1,32,0,0
Repeats | octo,/node/1803311/repeats,8,7,1.1428571428571428,2.2857142857142856,20,0,0
Servicios SIG de DC | octo,/service/servicios-sig-de-dc,8,8,1,4.625,25,0,0
Subscribe to DC GIS Updates | octo,/node/718432,8,6,1.3333333333333333,0.3333333333333333,25,0,0
Testimony of Acting CTO Archana Vemulapalli at OCTO’s Performance Hearing | octo,/release/testimony-acting-cto-archana-vemulapalli-octo’s-performance-hearing,8,8,1,3.125,35,0,0
Virtual USA Generation III Prototype Fact Sheet | octo,/node/725592,8,8,1,1.875,36,0,0
We are sorry; the page you requested is no longer available. | octo,/alerts,8,8,1,2.125,35,0,0
We are sorry; the page you requested is no longer available. | octo,/es/page/replace-lost-dc-one-card,8,8,1,0,24,0,0
We are sorry; the page you requested is no longer available. | octo,/event/entrepreneurs-and-coming-tech,8,8,1,2.875,37,0,0
We are sorry; the page you requested is no longer available. | octo,/featured-content/dcgov-redesign,8,8,1,4.875,37,0,0
We are sorry; the page you requested is no longer available. | octo,/node/201122,8,8,1,3.25,36,0,0
We are sorry; the page you requested is no longer available. | octo,/node/718872,8,8,1,2.25,38,0,0
We are sorry; the page you requested is no longer available. | octo,/node/718882,8,8,1,4.375,36,0,0
We are sorry; the page you requested is no longer available. | octo,/node/718892,8,8,1,2.25,33,0,0
We are sorry; the page you requested is no longer available. | octo,/node/718942,8,8,1,2.625,33,0,0
We are sorry; the page you requested is no longer available. | octo,/page/2020 -community-briefing-videos,8,8,1,1.5,30,0,0
We are sorry; the page you requested is no longer available. | octo,/page/2022-community-briefing-videos,8,8,1,0.75,33,0,0
We are sorry; the page you requested is no longer available. | octo,/page/community-briefing-videos-2024,8,8,1,1.625,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/dc-curfew-law,8,8,1,0.875,35,0,0
We are sorry; the page you requested is no longer available. | octo,/page/emergency-preparedness,8,9,0.8888888888888888,7.444444444444445,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/financial-safety,8,8,1,1.875,37,0,0
We are sorry; the page you requested is no longer available. | octo,/page/fourth-district-roster,8,8,1,0.75,32,0,0
We are sorry; the page you requested is no longer available. | octo,/page/general-safety,8,8,1,2.375,32,0,0
We are sorry; the page you requested is no longer available. | octo,/page/halloween-safety,8,8,1,2,34,0,0
We are sorry; the page you requested is no longer available. | octo,/page/heroes-mpdc,8,8,1,2.375,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/jobs-resource-center,8,8,1,5.875,38,0,0
We are sorry; the page you requested is no longer available. | octo,/page/monthly-staffing-reports,8,8,1,3.5,33,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-closureclearance-rates,8,8,1,2.5,30,0,0
We are sorry; the page you requested is no longer available. | octo,/page/mpd-organization,8,8,1,1.625,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/new-it-service-center,8,7,1.1428571428571428,3.5714285714285716,21,0,0
We are sorry; the page you requested is no longer available. | octo,/page/open-data,8,6,1.3333333333333333,1.1666666666666667,24,0,0
We are sorry; the page you requested is no longer available. | octo,/page/partnerships-other-agencies,8,8,1,2.75,37,0,0
We are sorry; the page you requested is no longer available. | octo,/page/reporting-use-force-summary-data,8,8,1,2.5,32,0,0
We are sorry; the page you requested is no longer available. | octo,/page/third-district-community,8,8,1,2.125,36,0,0
We are sorry; the page you requested is no longer available. | octo,/page/welcome-fourth-district,8,8,1,2.75,34,0,0
We are sorry; the page you requested is no longer available. | octo,/page/welcome-seventh-district,8,8,1,3.625,37,0,0
We are sorry; the page you requested is no longer available. | octo,/page/welcome-third-district,8,8,1,2.375,28,0,0
We are sorry; the page you requested is no longer available. | octo,/page/working-together-mpdc,8,8,1,2.125,32,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/adverse-action-hearings,8,8,1,0.875,33,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/block-5-introduction-crime,8,8,1,1.875,31,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/block-7-criminal-offenses-ii,8,8,1,1.625,30,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/curriculum-block-13-traffic-ii,8,8,1,3.375,36,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/fifth-district-overview-maps,8,8,1,2.375,35,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/fy24-proposed-budget,8,8,1,2.125,34,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/fy25-proposed-budget,8,8,1,4,34,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/hiring-and-attrition,8,8,1,2.375,36,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/second-district-overview-maps,8,8,1,1.625,34,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/shotspotter-data-disclaimer-and-dictionary,8,8,1,2,34,0,0
We are sorry; the page you requested is no longer available. | octo,/publication/sixth-district-overview-maps,8,8,1,1.75,37,0,0
We are sorry; the page you requested is no longer available. | octo,/release/budget-oversight-hearing-metropolitan-police-department-fy26,8,8,1,1.375,29,0,0
We are sorry; the page you requested is no longer available. | octo,/release/extended-juvenile-curfew-designated-juvenile-curfew-zones-district-columbia,8,8,1,3.25,36,0,0
We are sorry; the page you requested is no longer available. | octo,/release/fiscal-year-2023-performance-oversight-hearing,8,8,1,1.625,37,0,0
We are sorry; the page you requested is no longer available. | octo,/release/mpd-arrests-suspect-attempted-armed-robbery,8,8,1,1.75,36,0,0
We are sorry; the page you requested is no longer available. | octo,/service/join-mpd,8,8,1,3.125,34,0,0
We are sorry; the page you requested is no longer available. | octo,/service/recovered-property,8,8,1,2,35,0,0
Women in Tech / Gender Equity in Tech | octo,/event/women-tech-gender-equity-tech,8,8,1,10.375,37,0,0
michael.rupert's blog | Page 4 | octo,/blogs/michaelrupert,8,8,1,2.25,38,0,0
michael.rupert's blog | Page 6 | octo,/blogs/michaelrupert,8,8,1,3.25,32,0,0
| Page 1043 | octo,/node,8,8,1,2.5,31,0,0
| Page 1047 | octo,/node,8,8,1,4.25,37,0,0
| Page 1061 | octo,/node,8,8,1,1.625,32,0,0
| Page 7 | octo,/node,8,8,1,0.875,29,0,0
| octo,/portal/site/DCPS/login.htm,8,5,1.6,4.2,23,0,0
Add a Cached Basemap Service to Google Maps | octo,/node/709912,7,7,1,1.2857142857142858,32,0,0
Administrative and Other Boundaries - View 1 | octo,/external-link/administrative-and-other-boundaries-view-1,7,4,1.75,0,28,0,0
Aerial Photo 2010 - View 1 | octo,/external-link/aerial-photo-2010-view-1,7,4,1.75,1,32,0,0
ArcGIS for Transportation Analytics | octo,/external-link/arcgis-transportation-analytics,7,8,0.875,1.875,33,0,0
ArcPad | octo,/external-link/arcpad,7,8,0.875,4,32,0,0
Capital Improvements Map | octo,/external-link/capital-improvements-map,7,4,1.75,0.25,29,0,0
Compose tips | octo,/filter/tips,7,7,1,3,27,0,0
Confirmation Testimony of Acting Chief Technology Officer Lindsey Parker | octo,/release/confirmation-testimony-acting-chief-technology-officer-lindsey-parker,7,7,1,3.142857142857143,32,0,0
Cybersecurity | octo,/am/cybersecurity,7,5,1.4,3.6,18,0,0
Cybersecurity网络安全 | octo,/page/cybersecurity网络安全,7,6,1.1666666666666667,4,29,0,0
District Agency Support | octo,/fr/page/district-agency-support,7,7,1,1.8571428571428572,29,0,0
Download the MAR Geocoder | octo,/node/1161947,7,7,1,3,31,0,0
ESRI Online GIS Dictionary | octo,/es/external-link/esri-online-gis-dictionary,7,7,1,0.14285714285714285,26,0,0
FirstNet Issues RFP | octo,/page/firstnet-issues-rfp,7,7,1,5.571428571428571,32,0,0
Human Centered Design | octo,/event/human-centered-design,7,7,1,0.8571428571428571,32,0,0
IT Careers | octo,/es/jobs,7,7,1,9.285714285714286,31,0,0
Información abierta (Spanish) | octo,/service/información-abierta-spanish,7,7,1,3.4285714285714284,30,0,0
Maps and Applications | octo,/am/service/maps-and-applications,7,7,1,0.14285714285714285,25,0,0
Mayor Bowser Encourages Residents to Take Advantage of Free Services at “All Hands on Tech” Event | octo,/release/mayor-bowser-encourages-residents-take-advantage-free-services-“all-hands-tech”-event,7,7,1,5.571428571428571,28,0,0
Media Protection Policy | octo,/publication/media-protection-policy,7,7,1,28.714285714285715,25,0,0
Moving DC’s Draft Open Data Policy Forward | octo,/blog/moving-dc’s-draft-open-data-policy-forward,7,7,1,0.7142857142857143,25,0,0
OCTO with Community Organizations Partner to Create First-of-its-kind TechHub at the Frederick Douglass Community Center | octo,/release/octo-community-organizations-partner-create-first-its-kind-techhub-frederick-douglass,7,7,1,3.4285714285714284,34,0,0
Office of the Chief Technology Officer Releases District of Columbia Enterprise Dataset Inventory and Chief Data Officer's Annual Report | octo,/release/office-chief-technology-officer-releases-district-columbia-enterprise-dataset-inventory-and,7,7,1,1.4285714285714286,24,0,0
Online Services | Page 3 | octo,/online-services,7,5,1.4,32.2,29,0,0
